Born	City	Pr/St	Cntry	Nat	Ht	Wt	DftYr	DftRd	Ovrl	Hand	NHLid	Last Name	First Name	Position	Team	GP	G	A	A1	A2	PTS	+/-	E+/-	PIM	Shifts	TOI	TOI	TOI/GP	TOI/GP	TOI%	IPP%	SH%	SV%	PDO	F/60	A/60	Pct%	Diff	Diff/60	iCF	iCF	iFF	iSF	iSF	iSF	ixG	iSCF	iRB	iRS	iDS	sDist	sDist	Pass	iHF	iHF	iHA	iHDf	iMiss	iGVA	iTKA	iBLK	iGVA	iTKA	iBLK	BLK%	iFOW	iFOL	iFOW	iFOL	FO%	%FOT	dzFOW	dzFOL	nzFOW	nzFOL	ozFOW	ozFOL	FOW.Up	FOL.Up	FOW.Down	FOL.Down	FOW.Close	FOL.Close	OTG	1G	GWG	ENG	PSG	PSA	G.Bkhd	G.Dflct	G.Slap	G.Snap	G.Tip	G.Wrap	G.Wrst	CBar 	Post	Over	Wide	S.Bkhd	S.Dflct	S.Slap	S.Snap	S.Tip	S.Wrap	S.Wrst	iPenT	iPenD	iPENT	iPEND	iPenDf	NPD	Min	Maj	Match	Misc	Game	CF	CA	FF	FA	SF	SA	xGF	xGA	SCF	SCA	GF	GA	RBF	RBA	RSF	RSA	DSF	DSA	FOW	FOL	HF	HA	GVA	TKA	PENT	PEND	OPS	DPS	PS	SOS	SOG	SOGDG	OTOI	Grit	DAP	Pace	GS	GS/G	1st	2nd	3rd	MGL	Injuries	CHIP	NMC	Status	Salary	Cap Hit
1989-05-08	Windsor	ON	CAN	CAN	75	220	2008	5	148	L	8474709	Martin	Matt	LW/RW	TOR	82	5	4	2	2	9	0	-3,3	123	1117	43776	729,6	8,85	8,88	17,4%	45,0%	6,5%	,938	1003	1,64	1,81	47,6%	-2	-0,16	112	113	95	65	66	66	7,3	26	6	3	9	31,5	29,2	58,9	300	299	108	191	30	13	16	26	13	16	26	3,8%	0	11	0	11	0,0%	1,7%	0	1	0	6	0	4	0	8	0	2	0	5	0	1	0	0	0	0	0	0	0	2	2	0	1	0	0	3	27	5	2	0	26	8	0	25	34	21	28	13	-13	-16,0	19	13	0	2	0	596	678	445	493	307	352	26,1	29,8	80	95	20	22	14	24	27	26	41	50	324	316	597	463	106	81	65	48	-0,5	0,7	0,2				3460,79	462	16,6	104,8	7,0	0,09								UFA	$3 500 000,00	$2 500 000,00
1981-03-05	Minneapolis	MN	USA	USA	73	200	2000	2	62	L	8468542	Martin	Paul	D	S.J	81	4	22	5	17	26	10	1,2	20	2021	93441	1552,3	19,23	19,21	34,0%	42,6%	8,1%	,918	999	2,36	2,59	47,7%	-6	-0,23	127	127	76	57	57	57	2,1	1	1	7	8	52,9	46,6	100,5	41	41	87	-46	19	57	36	124	57	36	124	7,6%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	3	0	0	0	0	0	1	1	17	2	2	23	4	0	0	26	10	2	10	2	-8	-2,0	10	0	0	0	0	1522	1621	1102	1178	753	816	67,9	83,5	228	289	61	67	54	67	76	99	130	166	711	752	454	530	388	236	74	96	1,3	4,5	5,8				3011,49	185	7,7	121,5	31,4	0,38	0	3	1	1	Lower body	$59 146,34	M-NTC	UFA	$5 000 000,00	$4 850 000,00
1987-07-26	Rochester Hills	MI	USA	USA	73	212	2007	4	95	L	8474166	Martinez	Alec	D	L.A	82	9	30	13	17	39	-17	4,0	24	2431	106475	1769,6	21,63	21,62	36,0%	50,6%	8,3%	,891	974	2,61	2,81	48,1%	-6	-0,20	333	333	224	144	144	144	8,7	19	14	18	32	45,8	44,8	186,2	137	137	147	-10	80	51	5	167	51	5	167	10,9%	0	1	0	1	0,0%	0,1%	0	1	0	0	0	0	0	1	0	0	0	0	2	1	3	0	0	0	0	0	1	1	0	0	7	1	1	5	73	9	2	49	21	0	1	62	12	5	12	5	-7	4,1	12	0	0	0	0	1791	1531	1365	1105	923	759	87,3	72,3	289	244	77	83	89	54	95	82	184	136	844	827	796	752	256	97	96	87	3,1	3,7	6,8				3149,2	328	11,8	112,6	51,8	0,63	5	4	2					UFA	$3 900 000,00	$4 000 000,00
1992-07-25	Brandon	MB	CAN	CAN	72	202	2012	2	58	L	8476921	Martinook	Jordan	LW/C	ARI	77	11	14	10	4	25	-8	-10,6	40	1686	72438	1206,1	15,68	15,68	27,5%	56,8%	8,3%	,905	988	2,19	3,33	39,6%	-23	-1,14	199	199	160	109	109	109	12,4	47	11	10	21	27,2	25,5	222,7	50	50	81	-31	51	21	40	68	21	40	68	5,1%	460	577	460	577	44,4%	77,8%	227	242	135	202	98	133	143	158	139	187	289	347	0	3	2	1	0	0	0	0	0	4	1	0	6	2	1	7	41	17	0	3	15	7	5	62	20	11	20	9	-9	-5,9	20	0	0	0	0	959	1337	742	1004	529	704	44,6	72,0	150	251	44	67	54	80	49	35	103	115	599	734	483	373	136	106	66	59	0,6	1,1	1,7				3177,67	158	4,5	114,2	19,0	0,25	1	1	1	4	Upper body	$29 878,05		RFA	$625 000,00	$612 500,00
1990-06-13	Bærum		NOR	NOR	75	220				L	8478561	Martinsen	Andreas	LW/C	COL/MTL	64	3	4	3	1	7	-14	-10,1	32	955	38220	636,7	9,95	9,95	18,7%	70,0%	4,4%	,919	963	0,94	2,64	26,3%	-18	-1,70	133	133	105	73	73	73	5,9	19	3	4	7	36,4	32,7	67,4	173	173	63	110	32	11	25	28	11	25	28	4,2%	3	1	3	1	75,0%	0,7%	1	0	1	1	1	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	4	26	6	0	4	10	4	0	49	13	5	12	3	-8	-9,0	11	2	0	0	0	447	666	338	491	228	346	16,6	26,9	48	87	10	28	9	29	27	19	36	48	276	291	396	229	81	71	57	32	-0,7	0,3	-0,4				2770,14	235	18,0	104,9	0,8	0,01								UFA	$640 000,00	$640 000,00
1994-02-27	Pointe-Claire	QC	CAN	CAN	74	192	2012	1	23	L	8476875	Matheson	Michael	D	FLA	81	7	10	7	3	17	-5	-6,3	36	1952	102317	1697,0	21,05	21,02	35,7%	28,3%	7,3%	,918	992	2,12	2,76	43,5%	-18	-0,64	314	314	246	179	179	179	8,2	10	1	10	11	47,2	43,1	124,5	69	69	85	-16	67	65	48	118	65	48	118	7,1%	1	0	1	0	100,0%	0,1%	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	2	2	1	1	0	4	5	58	7	0	62	34	3	6	67	18	17	18	12	-1	-1,5	18	0	0	0	0	1436	1660	1121	1281	817	952	61,2	81,8	176	271	60	78	42	72	68	76	110	148	776	875	582	530	255	262	110	114	0,5	3,9	4,4				3059,35	223	6,5	109,5	27,9	0,34	1	0	1					RFA	$925 000,00	$925 000,00
1997-09-17	Scottsdale	AZ	USA	USA	75	216	2016	1	1	L	8479318	Matthews	Auston	C	TOR	82	40	29	20	9	69	2	7,6	14	1894	86745	1440,5	17,53	17,58	31,1%	81,2%	9,6%	,923	1018	3,54	2,21	61,6%	32	1,33	474	476	387	278	279	279	34,1	133	23	35	58	25,0	23,7	277,5	21	21	NA	#VALEUR!	110	44	76	61	44	74	61	4,8%	530	602	526	596	46,8%	84,1%	95	124	190	208	243	265	195	229	158	186	309	352	1	14	8	1	0	0	5	0	0	10	6	0	19	0	6	15	89	36	1	6	98	17	10	111	6	22	8	21	16	11,5	6	0	0	0	0	1677	1261	1264	970	890	687	91,7	59,6	333	209	85	53	54	41	96	71	150	112	622	712	381	661	228	208	79	94	8,2	1,5	9,7	8	2	0	3190,76	96	16,2	122,4	77,9	0,95	9	4	4					RFA	$925 000,00	$925 000,00
1988-02-19	Mississauga	ON	CAN	CAN	76	231	2006	2	47	L	8473574	Matthias	Shawn	LW/C	WPG	45	8	4	3	1	12	0	-2,5	13	882	36612	608,9	13,57	13,55	25,7%	54,5%	8,0%	,923	1003	2,17	2,66	44,9%	-5	-0,49	86	86	73	51	51	51	5,1	17	4	7	11	26,6	22,8	69,5	47	47	34	13	22	8	10	19	8	10	19	3,1%	5	11	5	11	31,3%	2,8%	2	6	3	0	0	5	3	3	0	7	3	4	0	6	1	0	0	0	1	1	2	1	0	0	3	0	0	3	19	13	2	6	4	1	0	25	5	4	5	4	-1	-1,1	4	1	0	0	0	481	615	364	474	274	350	21,4	32,9	65	97	22	27	18	30	37	29	55	59	291	283	269	207	93	74	40	32	0,5	0,6	1,1				1757,26	80	14,3	108,0	12,1	0,27	0	1	0	37	Lower body, Shoulder	$958 841,46		UFA	$2 125 000,00	$2 125 000,00
1992-10-14	St. Louis	MO	USA	USA	76	224	2011	2	34	R	8476429	Mayfield	Scott	D	NYI	25	2	7	3	4	9	-1	-0,9	35	430	21210	353,4	14,13	14,14	27,2%	45,0%	11,0%	,887	997	3,40	3,57	48,8%	-1	-0,17	80	80	55	39	39	39	2,0	4	2	6	8	47,2	45,8	55,0	37	37	34	3	16	11	8	36	11	8	36	10,7%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	2	2	11	1	0	10	11	0	0	17	9	3	7	3	-6	-1,3	5	3	0	1	0	351	338	256	246	182	186	17,8	15,0	68	52	20	21	15	9	20	16	35	25	150	168	190	157	60	49	21	19	0,8	0,5	1,3				943,99	111	9,0	117,0	10,2	0,41	0	1	1					RFA	$575 000,00	$625 000,00
1988-02-25	Edina	MN	USA	USA	73	180	2006	2	63	R	8473571	McBain	Jamie	D	ARI	3	0	0	0	0	0	-1	-0,5	0	61	3000	49,9	16,67	16,65	30,6%	0,0%	7,7%	,900	977	2,41	3,61	40,0%	-1	-1,20	8	8	5	3	3	3	0,1	0	0	0	0	60,7	55,1	0,0	0	0	3	-3	2	1	1	4	1	1	4	6,9%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0,3	0	0	0	0	0	53	58	38	47	26	30	3,1	3,4	12	10	2	3	6	7	0	5	6	12	22	14	22	26	8	3	1	3	-0,1	0	0				113,13	4	0,0	133,5	-0,2	-0,06								UFA	$650 000,00	$650 000,00
1993-10-12	Eau Claire	WI	USA	USA	73	209	2012	2	44	L	8476931	McCabe	Jake	D	BUF	76	3	17	10	7	20	-7	-9,3	26	2036	94415	1571,1	20,70	20,69	35,6%	30,8%	9,0%	,913	1002	2,48	3,17	43,9%	-18	-0,69	176	176	119	79	79	79	4,3	10	8	13	21	50,3	48,8	209,6	73	73	131	-58	40	46	29	114	46	29	114	7,0%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	1	5	34	0	1	14	22	1	0	41	13	14	12	10	1	5,6	13	0	0	0	0	1321	1625	1001	1262	726	953	61,2	77,5	206	258	65	83	41	64	96	64	137	128	716	745	542	496	209	156	73	85	0,6	3,4	4				2838,63	213	7,8	112,5	13,5	0,18				5	Shoulder	$97 560,98		RFA	$1 250 000,00	$1 600 000,00
1996-05-31	Stratford	ON	CAN	CAN	73	198	2014	1	24	L	8477955	McCann	Jared	C	FLA	29	1	6	6	0	7	-1	-1,8	4	465	20245	337,4	11,63	11,63	22,8%	53,8%	7,4%	,920	994	2,31	2,13	52,0%	1	0,18	78	78	60	44	44	44	3,4	8	2	3	5	36,4	28,2	146,2	28	28	21	7	16	8	8	6	8	8	6	2,2%	41	64	41	64	39,0%	32,1%	7	21	9	18	25	25	12	25	13	11	27	45	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	14	4	2	8	9	2	0	19	2	8	2	7	6	5,4	2	0	0	0	0	325	278	247	199	175	150	12,4	12,0	28	33	13	12	5	14	14	13	19	27	150	177	127	114	54	51	18	27	-0,1	0,4	0,3				1144,35	38	18,0	107,2	9,6	0,33								RFA	$925 000,00	$894 167,00
1995-03-07	Grosse Pointe	MI	USA	USA	78	231	2013	1	25	R	8477446	McCarron	Michael	RW/C	MTL	31	1	4	3	1	5	-4	-3,4	41	453	18393	306,5	9,88	9,89	18,7%	55,6%	7,1%	,922	993	1,76	2,15	45,0%	-2	-0,39	56	56	45	31	31	31	2,7	10	2	4	6	26,3	28,9	112,5	75	75	68	7	14	6	7	11	6	7	11	4,4%	76	99	76	99	43,4%	74,5%	16	29	34	43	26	27	31	43	17	22	49	63	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	13	4	0	0	1	1	0	25	13	6	11	6	-7	-2,8	8	5	0	0	0	254	249	192	187	126	141	11,9	10,2	42	32	9	11	12	6	17	13	29	19	111	124	191	234	44	25	27	13	-0,2	0,2	0				1328,96	132	10,3	98,5	3,7	0,12								RFA	$832 500,00	$863 333,00
1983-03-02	Kingston	ON	CAN	CAN	73	205	2001	2	57	L	8469508	McClement	Jay	C	CAR	65	5	3	2	1	8	-8	-4,3	18	1120	44392	739,3	11,38	11,38	20,5%	53,3%	6,1%	,901	962	1,22	3,17	27,8%	-24	-1,95	87	87	65	37	37	37	6,4	25	5	12	17	23,5	21,7	70,9	49	49	57	-8	28	15	29	40	15	29	40	5,1%	253	272	253	272	48,2%	87,8%	105	120	87	93	61	59	80	71	76	86	169	182	0	0	1	0	0	0	0	0	2	0	1	0	2	0	1	1	26	6	0	4	4	3	0	20	9	5	9	5	-4	-3,1	9	0	0	0	0	501	784	351	576	247	394	21,1	39,0	77	133	15	39	16	28	40	30	56	58	283	315	309	322	83	133	34	26	-0,6	0,6	0				2869,53	107	8,7	104,3	3,2	0,05	0	1	0	15	Lower body	$219 512,20		UFA	$1 100 000,00	$1 200 000,00
1992-05-01	De Pere	WI	USA	USA	71	188	2011	6	171	L	8476323	McCormick	Max	RW/LW/C	OTT	7	0	0	0	0	0	-3	-1,1	0	72	2839	47,3	6,77	6,76	13,6%	0,0%	0,0%	,906	906	0,00	3,80	0,0%	-3	-3,80	14	14	9	7	7	7	0,5	2	2	0	2	30,0	28,3	0,0	13	13	4	9	2	0	2	1	0	2	1	1,6%	15	9	15	9	62,5%	47,1%	4	2	6	2	5	5	7	4	5	1	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	1	3	0	1	0	0	1	0,0	0	0	0	0	0	50	63	27	44	20	32	1,2	2,5	3	8	0	3	5	4	2	4	7	8	23	28	40	22	4	4	7	3	-0,1	-0,1	-0,2				299,88	14	0,0	143,2	-0,5	-0,07								UFA	$650 000,00	$650 000,00
1995-08-05	Anaheim	CA	USA	USA	75	217	2013	2	31	L	8477452	McCoshen	Ian	D	FLA	3	0	1	0	1	1	0	-0,4	0	52	2386	40,1	13,25	13,30	26,7%	100,0%	6,7%	,944	1011	1,49	1,49	50,0%	0	0,00	1	1	0	0	0	0	0,0	0	0	0	0	0,0	NA	0,0	3	3	3	0	0	0	0	2	0	0	2	7,1%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,2	0	0	0	0	0	30	28	24	22	15	18	1,8	1,2	5	4	1	1	3	1	0	1	3	2	19	19	10	9	3	1	1	1	0,1	0,1	0,2				110,04	5	0,0	86,7	0,8	0,25	0	0	1					RFA	$925 000,00	$925 000,00
1997-01-13	Richmond Hill	ON	CAN	CAN	73	200	2015	1	1	L	8478402	McDavid	Connor	C	EDM	82	30	70	44	26	100	27	24,2	26	1998	103967	1718,7	21,13	21,07	35,3%	78,1%	12,4%	,908	1032	4,47	2,41	65,0%	59	2,06	421	420	329	252	251	252	30,4	132	18	15	33	21,6	21,1	603,4	34	34	118	-84	77	54	76	29	54	76	29	2,0%	348	458	348	458	43,2%	50,5%	78	108	157	203	113	147	90	118	118	152	233	311	1	7	6	3	1	1	8	0	0	7	0	0	15	0	5	7	65	45	1	7	36	13	9	141	13	51	12	51	38	34,7	13	0	0	0	0	1924	1423	1441	1031	1036	753	115,7	69,7	462	235	128	69	73	43	79	95	152	138	741	856	572	556	348	237	68	127	9,7	3	12,8	4	2	1	3153,75	89	8,5	116,8	104,7	1,28	11	6	9					RFA	$925 000,00	$925 000,00
1989-06-13	St. Paul	MN	USA	USA	73	216	2007	1	12	L	8474151	McDonagh	Ryan	D	NYR	77	6	36	22	14	42	20	4,6	37	2275	112530	1870,2	24,35	24,33	40,5%	43,8%	9,6%	,918	1014	3,08	2,44	55,8%	20	0,64	321	321	221	154	153	153	9,9	17	7	15	22	48,2	42,3	315,5	80	80	86	-6	67	60	45	160	60	45	160	8,7%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	1	0	4	0	0	3	64	2	1	43	20	2	0	85	17	17	16	17	0	8,8	16	1	0	0	0	1805	1840	1397	1315	1002	924	102,1	84,4	358	298	96	76	80	57	80	84	160	141	923	1036	518	557	322	254	62	98	3	4,8	7,8				2745,66	278	7,8	116,9	38,5	0,5	4	1	2	5	Flu, Undisclosed	$286 585,37	M-NTC	UFA	$5 000 000,00	$4 700 000,00
1984-09-30	Wethersfield	CT	USA	USA	74	219	2003	2	51	R	8470644	McDonald	Colin	RW/C	PHI	3	1	0	0	0	1	1	-0,4	0	37	1624	27,1	9,02	9,02	20,3%	100,0%	7,7%	1,000	1077	2,22	0,00	100,0%	1	2,22	6	6	6	5	5	5	0,7	3	0	1	1	24,4	21,6	0,0	9	9	3	6	1	0	0	0	0	0	0	0,0%	0	1	0	1	0,0%	4,0%	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	0	2	0	0	0	0	0	0,0	0	0	0	0	0	23	21	17	18	13	13	1,2	1,2	4	5	1	0	1	2	1	0	2	2	13	12	20	14	2	0	0	0	0,1	0,1	0,2				106,17	9	0,0	97,5	1,4	0,46	0	1	0					UFA	$625 000,00	$637 500,00
1994-05-22	Hamilton	ON	CAN	CAN	74	203				L	8477091	McEneny	Evan	D	VAN	1	0	0	0	0	0	-1	0,5	0	23	908	15,1	15,13	15,13	27,3%	0,0%	16,7%	,667	833	3,97	7,94	33,3%	-1	-3,97	1	1	1	1	1	1	0,0	0	0	0	0	62,0	61,7	0,0	0	0	1	-1	0	0	0	0	0	0	0	0,0%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0,1	0	0	0	0	0	10	11	7	8	6	6	0,6	0,7	3	3	1	2	0	1	1	1	1	2	7	7	5	2	3	1	2	0	0	0	-0,1				40,25	0	0,0	83,3	-0,1	-0,13								RFA	$575 000,00	$585 000,00
1994-02-02	Fergus	ON	CAN	CAN	72	185	2012	2	47	L	8476934	McGinn	Brock	LW	CAR	57	7	9	6	3	16	-11	-4,5	6	1017	41031	670,5	12,00	11,92	22,1%	72,7%	7,7%	,892	969	1,97	3,13	38,6%	-13	-1,16	141	142	100	73	74	74	9,6	39	14	13	27	26,4	24,1	163,3	91	86	70	16	27	14	29	22	14	27	22	3,4%	1	3	1	3	25,0%	0,6%	0	0	0	2	1	1	0	1	1	1	1	2	0	1	1	0	0	0	1	0	0	2	1	0	3	0	0	2	25	12	0	7	18	3	0	34	3	16	2	12	13	10,9	3	0	0	0	0	596	640	409	458	286	324	26,8	30,9	86	95	22	35	33	27	34	33	67	60	327	293	266	282	94	117	25	34	0,6	0,4	1,1	1	1	1	2368,54	119	40,0	110,6	17,5	0,31	2	2	0	12	Lower body, Undisclosed, Upper body	$118 780,54		RFA	$800 000,00	$811 667,00
1988-08-05	Fergus	ON	CAN	CAN	73	205	2006	2	36	L	8473465	McGinn	Jamie	LW/RW	ARI	72	9	8	4	4	17	-23	-10,9	23	1284	56906	946,6	13,17	13,16	24,6%	60,7%	6,1%	,914	975	1,77	2,79	38,9%	-16	-1,01	173	173	150	116	116	116	13,1	51	20	7	27	28,9	25,5	110,8	116	116	69	47	34	27	5	18	27	5	18	1,9%	1	2	1	2	33,3%	0,3%	1	0	0	1	0	1	0	0	0	1	1	1	0	1	2	0	0	0	0	0	1	2	2	0	4	0	1	1	32	11	2	14	8	11	3	67	10	10	10	9	0	0,0	9	1	0	0	0	843	938	641	735	460	511	40,0	42,7	134	143	28	44	52	30	27	38	79	68	422	487	445	343	125	77	50	43	0,2	0,2	0,4				2902,51	158	13,4	112,9	10,6	0,15	0	1	0	5	Upper body	$203 252,01		UFA	$3 000 000,00	$3 333 333,00
1992-04-20	Winnipeg	MB	CAN	CAN	77	236	2010	1	10	R	8475795	McIlrath	Dylan	D	FLA/NYR	6	1	0	0	0	1	-2	-1,7	14	76	3426	57,2	9,52	9,52	19,1%	100,0%	6,7%	,897	963	1,05	3,15	25,0%	-2	-2,10	11	11	6	3	3	3	0,1	0	0	0	0	55,3	49,0	0,0	15	15	4	11	3	3	1	4	3	1	4	7,5%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	2	0	0	1	4	1	3	0	-3	-2,7	2	2	0	0	0	38	53	28	43	15	29	1,4	2,7	4	9	1	3	0	1	2	3	2	4	23	29	41	20	6	4	4	4	0,1	0	0,1				241,92	35	8,0	95,5	-0,3	-0,05								UFA	$800 000,00	$800 000,00
1992-06-17	St. Thomas	ON	CAN	CAN	72	191	2010	3	62	L	8475735	McKegg	Greg	C	FLA/T.B	46	3	4	3	1	7	-3	-5,4	22	669	27331	455,2	9,90	9,90	19,0%	46,7%	8,4%	,933	1017	1,98	2,37	45,5%	-3	-0,40	54	54	46	36	36	36	3,1	8	1	3	4	32,4	28,0	59,7	48	48	47	1	10	6	7	16	6	7	16	3,5%	90	90	90	90	50,0%	40,6%	37	33	36	35	17	22	29	24	25	25	59	69	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	2	7	3	1	5	7	3	0	17	8	7	8	3	-1	-4,9	6	2	0	0	0	314	454	246	364	178	269	13,3	19,8	33	56	15	18	10	19	12	25	22	44	219	224	273	188	58	44	41	33	-0,2	0,5	0,3				1940,11	88	9,2	101,2	1,8	0,04	0	0	2	4	Upper body	$34 146,34		UFA	$700 000,00	$700 000,00
1991-02-22	Golden	BC	CAN	CAN	74	205	2009	6	159	L	8475310	McKenzie	Curtis	LW	DAL	53	6	10	5	5	16	5	-1,1	72	863	34509	571,7	10,85	10,83	20,2%	69,6%	8,8%	,923	1011	2,41	2,41	50,0%	0	0,00	116	116	94	66	66	66	8,8	29	8	9	17	27,4	25,8	122,4	103	103	44	59	28	10	12	31	10	12	31	5,1%	3	3	3	3	50,0%	1,2%	1	2	1	0	1	1	2	1	0	1	1	1	0	4	3	0	0	0	0	1	0	0	1	0	4	0	0	3	25	7	1	3	2	10	0	43	20	15	16	17	-5	0,9	11	8	0	1	0	532	607	382	433	261	297	25,7	29,4	90	98	23	23	27	29	30	26	57	55	240	262	288	195	93	63	46	45	0,8	0,8	1,6				2254,95	214	10,5	119,5	17,3	0,33	0	3	0	7	Upper body, Facial	$57 621,95		UFA	$700 000,00	$675 000,00
1984-06-26	Binscarth	MB	CAN	CAN	74	210				L	8471657	McLeod	Cody	LW/RW	COL/NSH	59	5	1	0	1	6	-3	-5,6	145	662	25366	422,3	7,17	7,16	15,2%	60,0%	7,1%	,940	1012	1,42	1,85	43,5%	-3	-0,43	47	47	38	30	30	30	2,8	8	3	2	5	28,5	25,1	0,0	150	150	37	113	8	2	4	14	2	4	14	3,4%	0	1	0	1	0,0%	0,3%	0	0	0	1	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	3	0	0	1	7	6	0	1	2	4	1	16	36	7	33	12	-29	-19,0	15	19	0	1	1	254	411	188	294	140	217	10,6	17,0	26	49	10	13	7	14	13	11	20	25	175	184	337	216	35	31	57	33	0	0,4	0,4				2363,88	328	10,3	94,5	-4,3	-0,07	0	0	1	8	Lower body	$130 081,27		UFA	$1 250 000,00	$1 333 333,00
1991-01-21	Davidson	SK	CAN	CAN	76	212	2009	3	66	L	8475188	McNabb	Brayden	D	L.A	49	2	2	0	2	4	1	9,2	54	1056	44292	738,2	15,07	15,07	28,5%	21,1%	4,8%	,929	977	1,54	1,63	48,7%	-1	-0,08	125	125	74	47	47	47	2,6	6	6	5	11	51,2	49,6	0,0	110	110	86	24	27	32	10	54	32	10	54	9,6%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	27	2	0	25	3	1	0	16	18	6	17	7	-12	-7,5	12	6	0	0	0	800	560	577	398	392	281	33,5	24,5	99	83	19	20	31	20	39	42	70	62	366	340	402	391	112	54	57	48	-0,3	2,2	2				1847,91	224	10,0	110,5	20,7	0,42				27	Arm	$559 756,10		UFA	$1 600 000,00	$1 700 000,00
1993-02-22	Langley	BC	CAN	CAN	74	214	2011	1	18	R	8476471	McNeill	Mark	C/RW	DAL	1	0	0	0	0	0	-1	-0,2	0	17	829	13,8	13,82	13,81	23,5%	0,0%	0,0%	,833	833	0,00	4,34	0,0%	-1	-4,34	1	1	1	1	1	1	0,2	1	0	0	0	15,0	14,1	0,0	0	0	3	-3	0	1	0	1	1	0	1	5,6%	0	2	0	2	0,0%	20,0%	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0,0	0	0	0	0	0	9	18	7	9	4	6	0,8	1,0	3	4	0	1	1	1	0	0	1	1	4	6	5	10	2	2	0	0	0	0	-0,1				44,95	1	0,0	117,3	-0,5	-0,5								RFA	$600 000,00	$600 000,00
1986-10-12	Charlottetown	PE	CAN	CAN	76	212	2005	2	55	R	8471717	Mcquaid	Adam	D	BOS	77	2	8	4	4	10	4	4,4	71	1936	84300	1394,9	18,12	18,16	32,9%	20,8%	7,2%	,906	978	2,06	2,71	43,2%	-15	-0,65	136	136	94	64	64	64	2,5	1	4	4	8	59,7	49,3	72,4	157	157	121	36	30	24	10	144	24	10	144	10,9%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	29	0	0	23	13	0	0	28	23	12	21	12	-11	-4,1	17	5	0	1	0	1264	1323	930	957	668	668	50,3	60,8	143	196	48	63	34	38	44	48	78	86	842	733	514	566	186	190	89	71	-0,4	3,7	3,3				2843,38	377	9,8	111,3	25,4	0,33				5	Upper body	$167 682,93		UFA	$3 000 000,00	$2 750 000,00
1990-07-22	Canton	NY	USA	USA	73	192	2009	5	138	L	8475263	Megan	Wade	C	STL	3	1	0	0	0	1	1	0,6	0	41	1584	26,3	8,80	8,78	16,9%	50,0%	12,5%	,917	1042	4,57	2,28	66,7%	1	2,28	7	7	7	6	6	6	0,4	2	1	0	1	30,8	27,7	0,0	2	2	2	0	1	0	0	0	0	0	0	0,0%	13	14	13	14	48,1%	90,0%	6	5	4	8	3	1	6	6	3	5	9	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	5	0	0	0	0	0	0,0	0	0	0	0	0	22	22	19	16	16	12	1,3	0,9	5	0	2	1	1	0	2	0	3	0	14	16	15	10	1	1	3	0	0,1	0,1	0,2				128,85	2	0,0	100,5	1,5	0,5										
